,catapro,dlkcat,mmkcat,turnup,unikp,CatPred
r_0199_ENZ_YMR293C,0.0,0.0,0.0,0.0,0.0,0.0
r_0200,0.0,0.0,0.0,0.0,0.0,0.0
r_0201_ENZ_YOR374W,0.0,0.0,0.0,0.0,0.0,0.0
r_0202_ENZ_YDR354W,0.0083084924516786,0.01524822045578,0.0117319408256522,0.0238625175563098,0.0082148139179199,0.010818332753831
r_0203_ENZ_YER090W_and_YKL211C,0.0083084924516786,0.01524822045578,0.0117319408256522,0.0238625175563098,0.0082148139179199,0.010818332753831
r_0204_ENZ_YDR305C_REV,0.0,0.0,0.0,0.0,0.0,0.0
r_0204_ENZ_YDR305C_FWD,0.0,0.0,0.0,0.0,0.0,0.0
r_0205_ENZ_YHR104W,0.0,0.0,0.0,0.0,0.0,0.0
r_0206_ENZ_YPL111W,0.0,0.0,0.0,0.0,0.0,0.0
r_0207_ENZ_YHR018C_REV,0.0,0.0,0.0,0.0,0.0,0.0
r_0207_ENZ_YHR018C_FWD,0.0396378386505715,0.0727456281208301,0.0559702954789744,0.1138423879174735,0.0391909206774564,0.051611688962656
r_0208_ENZ_YOL058W_REV,0.0,0.0,0.0,0.0,0.0,0.0
r_0208_ENZ_YOL058W_FWD,0.0396378386505715,0.0727456281208301,0.0559702954789744,0.1138423879174735,0.0391909206774564,0.051611688962656
r_0209_ENZ_YDR341C,0.0396378386505715,0.0727456281208301,0.0559702954789744,0.1138423879174735,0.0391909206774564,0.051611688962656
r_0210_ENZ_YHR091C,0.0,0.0,0.0,0.0,0.0,0.0
r_0211_ENZ_YGR124W,0.0250850552299693,0.0460375278086339,0.0,0.0,0.0,0.0326627816302884
r_0211_ENZ_YPR145W,0.0,0.0,0.035421153148761,0.0720458704521276,0.0248022203827495,0.0
r_0212_ENZ_YHR019C,0.0250850552299693,0.0460375278086339,0.035421153148761,0.0720458704521276,0.0248022203827495,0.0326627816302884
r_0213_ENZ_YCR024C,0.0,0.0,0.0,0.0,0.0,0.0
r_0214_ENZ_YJL130C,0.0230339390550606,0.0422732021144936,0.0325248908327608,0.0661549346393496,0.0227742306121736,0.0299920615898016
r_0215_ENZ_YER052C,0.061384705079624,0.1126567209527903,0.0866777856250929,0.1763007683006831,0.0606925904510668,0.0799278773386967
r_0216_ENZ_YLR027C_REV,0.2725471594808628,0.5001941322725889,0.3848480534616659,0.7827727371552885,0.2694741810279704,0.354878563051536
r_0216_ENZ_YLR027C_FWD,0.0,0.0,0.0,0.0,0.0,0.0
r_0217_ENZ_YKL106W,-0.0,-0.0,-0.0,-0.0,-0.0,0.0
r_0218_ENZ_YLR027C_REV,0.0,0.0,0.0,0.0,0.0,0.0
r_0218_ENZ_YLR027C_FWD,0.0,0.0,0.0,0.0,0.0,0.0
r_0219_ENZ_YDR158W,0.061384705079624,0.1126567209527903,0.0866777856250929,0.1763007683006831,0.0606925904510668,0.0799278773386966
r_0220_ENZ_YLL018C,0.0733805728185315,0.1346722233926198,0.1036164554600504,0.2107536616730547,0.0725532043749797,0.0955474725450747
r_0221_ENZ_YPL104W,0.0,0.0,0.0,0.0,0.0,0.0
r_0222_ENZ_YDR530C,0.0,0.0,0.0,0.0,0.0,0.0
r_0223_ENZ_YCL050C,0.0,0.0,0.0,0.0,0.0,0.0
r_0224_ENZ_YCL050C,0.0,0.0,0.0,0.0,0.0,0.0
r_0225_ENZ_YER055C,0.0163533833398672,0.0300126642485894,0.0230916651556658,0.0469679546948121,0.0161689983889052,0.02129343483798
r_0226_ENZ_Q0080_and_Q0085_and_Q0130_and_YBL099W_and_YBR039W_and_YDL004W_and_YDR298C_and_YDR377W_and_YJR121W_and_YKL016C_and_YLR295C_and_YML081C-A_and_YPL078C_and_YPL271W_and_YDR322C-A_and_YPR020W_and_YOL077W-A,11.252917156058045,29.91448157630573,23.925104635641603,45.71191052782868,4.306356422592763,21.4132126678793
r_0227_ENZ_YCR024C-A_and_YEL017C-A_and_YGL008C,0.0,0.0,0.0,0.0,0.0,0.0
r_0227_ENZ_YCR024C-A_and_YEL017C-A_and_YPL036W,0.0,0.0,0.0,0.0,0.0,0.0
r_0227_ENZ_YER005W,0.0,0.0,0.716456749431198,0.0,0.0,0.0
r_0228_ENZ_YBR110W,0.0,0.0,0.0,0.0,0.0,0.0
r_0229_ENZ_YGR286C_REV,0.0,0.0,0.0,0.0,0.0,0.0
r_0229_ENZ_YGR286C_FWD,0.0,0.0,0.0,0.0,0.0,0.0
r_0230_ENZ_YDL141W,0.0,0.0,0.0,0.0,0.0,0.0
r_0231_ENZ_YNL280C,0.0079187630017315,0.014532966683153,0.0111816264489611,0.0227431898448545,0.0078294786807192,0.0103213751998168
r_0233_ENZ_YMR015C,0.0,0.0,0.0,0.0,0.0,0.0
r_0234_ENZ_YGL001C,0.0079187630017315,0.014532966683153,0.0111816264489611,0.0227431898448545,0.0078294786807192,0.0103213751998168
r_0235_ENZ_YGL001C,0.0079187630017315,0.014532966683153,0.0111816264489611,0.0227431898448545,0.0078294786807192,0.0103213751998168
r_0236_ENZ_YLR100W,0.0079187630017315,0.014532966683153,0.0111816264489611,0.0227431898448545,0.0078294786807192,0.0103213751998168
r_0237_ENZ_YLR100W,0.0079187630017315,0.014532966683153,0.0111816264489611,0.0227431898448545,0.0078294786807192,0.0103213751998168
r_0238_ENZ_YGR060W,0.0079187630017315,0.014532966683153,0.0111816264489611,0.0227431898448545,0.0078294786807192,0.0103213751998168
r_0239_ENZ_YGR060W,0.0079187630017315,0.014532966683153,0.0111816264489611,0.0227431898448545,0.0078294786807192,0.0103213751998168
r_0240_ENZ_YGR060W,0.0079187630017315,0.014532966683153,0.0111816264489611,0.0227431898448545,0.0078294786807192,0.0103213751998168
r_0241_ENZ_YGR060W,0.0079187630017315,0.014532966683153,0.0111816264489611,0.0227431898448545,0.0078294786807192,0.0103213751998168
r_0242_ENZ_YLR056W,0.0,0.0,0.0,0.0,0.0,0.0
r_0243_ENZ_YMR202W,0.0,0.0,0.0,0.0,0.0,0.0
r_0244_ENZ_YGL012W,0.0079187630017315,0.014532966683153,0.0111816264489611,0.0227431898448545,0.0078294786807192,0.0103213751998168
r_0249_ENZ_YDL090C_and_YKL019W,0.0,0.0,0.0,0.0,0.0,0.0
r_0250_ENZ_YJL130C,0.0626717777056321,0.1150188302353238,0.0,0.0,0.06196515128963,0.0816037505524577
r_0250_ENZ_YJR109C_and_YOR303W,0.0,0.0,0.0884951863117352,0.1799973225568231,0.0,0.0
r_0252_ENZ_YAR035W,0.0,0.0,0.0,0.0,0.0,0.0
r_0252_ENZ_YER024W,0.0,0.0,0.0,0.0,0.0,0.0
r_0253_ENZ_YML042W,0.0,0.0,0.0,0.0,0.0,0.0
r_0254_ENZ_YML042W,0.0,0.0,0.0,0.0,0.0,0.0
r_0255_ENZ_YGR088W,2.0399535960642125e-05,3.743839491132661e-05,2.880500285140641e-05,5.858876177994299e-05,2.016953050187897e-05,2.65618545518077e-05
r_0256_ENZ_YDR256C,0.0,0.0,0.0,0.0,0.0,0.0
r_0259_ENZ_YDR297W,0.0,0.0,0.0,0.0,0.0,0.0
r_0260_ENZ_YMR272C,0.0,0.0,0.0,0.0,0.0,0.0
r_0261_ENZ_YDR297W,0.0,0.0,0.0,0.0,0.0,0.0
r_0262_ENZ_YMR272C,0.0,0.0,0.0,0.0,0.0,0.0
r_0263_ENZ_YKL008C_and_YHL003C_and_YMR298W,0.0,0.0,0.0,0.0,0.0,0.0
r_0264_ENZ_YKL008C_and_YHL003C_and_YMR298W,0.0,0.0,0.0,0.0,0.0,0.0
r_0265_ENZ_YKL008C_and_YHL003C_and_YMR298W,0.0,0.0,0.0,0.0,0.0,0.0
r_0266_ENZ_YKL008C_and_YHL003C_and_YMR298W,0.0,0.0,0.0,0.0,0.0,0.0
r_0267_ENZ_YMR272C,0.0,0.0,0.0,0.0,0.0,0.0
r_0268_ENZ_YMR272C,0.0,0.0,0.0,0.0,0.0,0.0
r_0269_ENZ_YMR272C,0.0,0.0,0.0,0.0,0.0,0.0
r_0270_ENZ_YMR272C,0.0,0.0,0.0,0.0,0.0,0.0
r_0271_ENZ_YLR307W,0.0,0.0,0.0,0.0,0.0,0.0
r_0271_ENZ_YLR308W,0.0,0.0,0.0,0.0,0.0,0.0
r_0272_ENZ_YBR023C,0.005069821352974,0.0093044260569737,0.0071588010045921,0.014560848643276,0.0050126589455305,0.0066013196398678
r_0272_ENZ_YBR038W,0.0,0.0,0.0,0.0,0.0,0.0
r_0272_ENZ_YNL192W,0.0,0.0,0.0,0.0,0.0,0.0
r_0273_ENZ_YLR133W,0.0,0.0,0.0,0.0,0.0,0.0
r_0274_ENZ_YGR202C,0.0,0.0,0.0,0.0,0.0,0.0
r_0278_ENZ_YPR060C,0.0581864748782606,0.1067871460013358,0.0821617500521617,0.1671152482110871,0.0575304204035314,0.075763521561408
r_0279_ENZ_YGL148W,0.0665085813361522,0.1220603516598138,0.0939129144272385,0.1910168660571491,0.065758694829283,0.0865995808583129
r_0280_ENZ_YLR304C_REV,0.0,0.0,0.0,0.0,0.0,0.0
r_0280_ENZ_YLR304C_FWD,0.0,0.0,0.3182739607478714,0.0,0.0,0.0
r_0281_ENZ_YBR002C,0.0,0.0,0.0,0.0,0.0,0.0
r_0281_ENZ_YMR101C,0.0,0.0,0.0,0.0,0.0,0.0
r_0282_ENZ_YBR002C,0.0,0.0,0.0,0.0,0.0,0.0
r_0282_ENZ_YMR101C,0.0,0.0,0.0,0.0,0.0,0.0
r_0283_ENZ_YBR002C,0.0,0.0,0.0,0.0,0.0,0.0
r_0283_ENZ_YMR101C,0.0,0.0,0.0,0.0,0.0,0.0
r_0284_ENZ_YBR002C,0.0,0.0,0.0,0.0,0.0,0.0
r_0284_ENZ_YMR101C,0.0,0.0,0.0,0.0,0.0,0.0
r_0285_ENZ_YBR002C,0.0,0.0,0.0,0.0,0.0,0.0
r_0285_ENZ_YMR101C,0.0,0.0,0.0,0.0,0.0,0.0
r_0286_ENZ_YBR002C,0.0,0.0,0.0,0.0,0.0,0.0
r_0286_ENZ_YMR101C,0.0,0.0,0.0,0.0,0.0,0.0
r_0287_ENZ_YBR002C,0.0,0.0,0.0,0.0,0.0,0.0
r_0287_ENZ_YMR101C,0.0,0.0,0.0,0.0,0.0,0.0
r_0288_ENZ_YBR002C,0.0,0.0,0.0,0.0,0.0,0.0
r_0288_ENZ_YMR101C,0.0,0.0,0.0,0.0,0.0,0.0
r_0289_ENZ_YBR002C,0.0,0.0,0.0,0.0,0.0,0.0
r_0289_ENZ_YMR101C,0.0,0.0,0.0,0.0,0.0,0.0
r_0290_ENZ_YBR002C,0.0,0.0,0.0,0.0,0.0,0.0
r_0290_ENZ_YMR101C,0.0,0.0,0.0,0.0,0.0,0.0
r_0291_ENZ_YBR002C,0.0,0.0,0.0,0.0,0.0,0.0
r_0291_ENZ_YMR101C,0.0,0.0,0.0,0.0,0.0,0.0
r_0292_ENZ_YBR002C,0.0,0.0,0.0,0.0,0.0,0.0
r_0292_ENZ_YMR101C,0.0,0.0,0.0,0.0,0.0,0.0
r_0293_ENZ_YBR002C,0.0,0.0,0.0,0.0,0.0,0.0
r_0293_ENZ_YMR101C,0.0,0.0,0.0,0.0,0.0,0.0
r_0294_ENZ_YBR002C_REV,0.0,0.0,0.0,0.0,0.0,0.0
r_0294_ENZ_YBR002C_FWD,0.0,0.0,0.0,0.0,0.0,0.0
r_0294_ENZ_YMR101C_REV,0.0,0.0,0.0,0.0,0.0,0.0
r_0294_ENZ_YMR101C_FWD,0.0,0.0,0.0,0.0,0.0,0.0
r_0295_ENZ_YBR002C_REV,0.0,0.0,0.0,0.0,0.0,0.0
r_0295_ENZ_YBR002C_FWD,0.0,0.0,0.0,0.0,0.0,0.0
r_0295_ENZ_YMR101C_REV,0.0,0.0,0.0,0.0,0.0,0.0
r_0295_ENZ_YMR101C_FWD,0.0,0.0,0.0,0.0,0.0,0.0
r_0296_ENZ_YBR002C,0.0,0.0,0.0,0.0,0.0,0.0
r_0296_ENZ_YMR101C,0.0,0.0,0.0,0.0,0.0,0.0
r_0297_ENZ_YBR002C,0.0,0.0,0.0,0.0,0.0,0.0
r_0297_ENZ_YMR101C,0.0,0.0,0.0,0.0,0.0,0.0
r_0298_ENZ_YBR002C,0.0,0.0,0.0,0.0,0.0,0.0
r_0298_ENZ_YMR101C,0.0,0.0,0.0,0.0,0.0,0.0
r_0299_ENZ_YBR002C,0.0,0.0,0.0,0.0,0.0,0.0
r_0299_ENZ_YMR101C,0.0,0.0,0.0,0.0,0.0,0.0
r_0300_ENZ_YNR001C,0.2972110852067957,0.0,0.4196169440308386,0.853491919424451,0.2938196810950736,0.386939876115454
r_0300_ENZ_YPR001W,0.0,0.5453839023439429,0.0,0.0,0.0,0.0
r_0301_ENZ_YCR005C,0.0,0.0,0.0,0.0,0.0,0.0
r_0302_ENZ_YLR304C_REV,0.0,0.0,0.0,0.0,0.0,0.0
r_0302_ENZ_YLR304C_FWD,0.0,0.0,0.3182739607478714,0.0,0.0,0.0
r_0303_ENZ_YLR304C_REV,0.0,0.0,0.0,0.0,0.0,0.0
r_0303_ENZ_YLR304C_FWD,0.0,0.0,0.1013429832829672,0.0,0.065758694829283,0.0
r_0304_ENZ_YDR044W,0.0,0.0,0.0,0.0,0.0,0.0
r_0306_ENZ_YBL039C,0.0,0.0,0.0,0.0,0.0,0.0
r_0306_ENZ_YJR103W,0.0,0.0,0.0,0.0,0.0,0.0
r_0307_ENZ_YBL039C,0.005290591484036,0.024177141757186,0.0149410754320114,0.0303898289383561,0.0104618797717768,0.0137775606036284
r_0307_ENZ_YJR103W,0.005290591484036,0.0,0.0,0.0,0.0,0.0
r_0308_ENZ_YFR055W,0.0,0.0,0.0,0.0,0.0,0.0
r_0308_ENZ_YGL184C,0.0,0.0,0.0,0.0,0.0,0.0
r_0309_ENZ_YGR155W,0.0016689524750992,0.0030629570188021,0.0023566310967444,0.0047933374158216,0.0016501349794237,0.0021731118287661
r_0310_ENZ_YAL012W,0.0016689524750992,0.0030629570188021,0.0023566310967444,0.0047933374158216,0.0016501349794237,0.0021731118287661
r_0311_ENZ_YJR130C,0.0,0.0,0.0,0.0,0.0,0.0
r_0312_ENZ_YLR303W,-0.0,-0.0,-0.0,-0.0,-0.0,0.0
r_0313_ENZ_YNL247W,0.0016279386712274,0.0029876861406246,0.0022987178804951,0.0046755431684734,0.0016095836075794,0.0021197085212026
r_0314_ENZ_YLR245C,0.0,0.0071224798547731,0.0,0.0,0.0,0.0
r_0315_ENZ_YNR012W,0.0,0.0,0.0,0.0,0.0,0.0
r_0317_ENZ_YHR007C_and_YHR042W,0.0079187630017315,0.014532966683153,0.0111816264489611,0.0227431898448545,0.0078294786807192,0.0103213751998168
r_0318_ENZ_YPR062W,0.0,0.0,0.0,0.0,0.0,0.0
r_0319_ENZ_YML086C,0.0,0.0,0.0,0.0,0.0,0.0
r_0320_ENZ_YMR041C,0.0,0.0,0.0,0.0,0.0,0.0
r_0321_ENZ_YBR149W,0.0,0.0,0.0,0.0,0.0,0.0
r_0322_ENZ_YKL060C_REV,0.0,0.0,0.0,0.0,0.0,0.0
r_0322_ENZ_YKL060C_FWD,0.0,0.0,0.0,0.0,0.0,0.0
r_0323_ENZ_YDL246C,0.0,0.0,0.0,0.0,0.0,0.0
r_0323_ENZ_YJR159W,0.0,0.0,0.0,0.0,0.0,0.0
r_0326_ENZ_YHR144C_REV,0.0,0.0009458120964584,0.0,0.0,0.0,0.0
r_0326_ENZ_YHR144C_FWD,0.0007730350087755,0.0,0.0010915579489128,0.0022202055999726,0.0007643190128728,0.001006554438598
r_0327_ENZ_YHR144C,0.0,0.0,0.0,0.0,0.0,0.0
r_0328_ENZ_YNL141W,0.0,0.0,0.0,0.0,0.0,0.0
r_0329_ENZ_YLR245C,0.0,0.0,0.0,0.0,0.0,0.0
r_0330_ENZ_YDR454C_REV,0.0005153567058477,0.0009458120964584,0.0007277053463397,0.0014801371623765,0.0005095460415368,0.000671036335798
r_0330_ENZ_YDR454C_FWD,0.0,0.0,0.0,0.0,0.0,0.0
r_0331_ENZ_YHR068W,0.0,0.0,0.0,0.0,0.0,0.0
r_0332_ENZ_YCR036W,0.0,0.0,0.0,0.0,0.0,0.0
r_0334_ENZ_YDR196C,4.079907192128425e-05,0.0,0.0,0.0,2.220446049250313e-16,-1.0779232471267e-17
r_0335_ENZ_YNR057C_REV,0.0,0.0,0.0,0.0,0.0,0.0
r_0335_ENZ_YNR057C_FWD,0.0,0.0,0.0,0.0,0.0,0.0
r_0340_ENZ_YPL087W_REV,0.0,0.0,0.0,0.0,0.0,0.0
r_0340_ENZ_YPL087W_FWD,0.0,0.0,0.0,0.0,0.0,0.0
r_0341_ENZ_YPL087W_REV,0.0,0.0,0.0,0.0,0.0,0.0
r_0341_ENZ_YPL087W_FWD,0.0,0.0,0.0,0.0,0.0,0.0
r_0342_ENZ_YPL087W,0.0,0.0,0.0,0.0,0.0,0.0
r_0343_ENZ_YPL087W,0.0,0.0,0.0,0.0,0.0,0.0
r_0344_ENZ_YOR236W,0.0007866490149883,0.0014437032556297,0.0011107814983374,0.0022593058897248,0.0007777795207045,0.0010242809816718
r_0345_ENZ_YOR236W,0.0,0.0,0.0,0.0,0.0,0.0
r_0346_ENZ_YMR113W,1.3614006212823992e-05,2.498520269791915e-05,1.922354942461568e-05,3.9100289752264095e-05,1.346050783172792e-05,1.77265430738174e-05
r_0347_ENZ_YNL256W,1.3614006212823992e-05,2.498520269791915e-05,1.922354942461568e-05,3.9100289752264095e-05,1.346050783172792e-05,1.77265430738174e-05
r_0348_ENZ_YDL100C,1.3614006212823992e-05,0.0,1.922354942461568e-05,3.9100289752264095e-05,1.346050783172792e-05,1.77265430738174e-05
r_0349_ENZ_YLR420W_REV,0.0230339390550606,0.0422732021144936,0.0325248908327608,0.0661549346393496,0.0227742306121736,0.0299920615898016
r_0349_ENZ_YLR420W_FWD,0.0,0.0,0.0,0.0,0.0,0.0
r_0350_ENZ_YNL256W,1.3614006212823992e-05,2.498520269791915e-05,1.922354942461568e-05,3.9100289752264095e-05,1.346050783172792e-05,1.77265430738174e-05
r_0351_ENZ_YNL256W,0.0,0.0,0.0,0.0,0.0,0.0
r_0352_ENZ_YJR016C,0.1384155916394758,0.2540282088611008,0.1954486376326885,0.3975383626781229,0.1368549511563161,0.180228355189988
r_0353_ENZ_YJR016C,0.0475308759688191,0.0872313815585695,0.0671155961807452,0.136511691966878,0.0469949637326442,0.0618890653511933
r_0354_ENZ_YFL053W,0.0,0.0,0.0,0.0,0.0,0.0
r_0354_ENZ_YML070W,0.0,0.0,0.0,0.0,0.0,0.0
r_0355_ENZ_YJL167W,0.0158375260034631,0.029065933366306,0.0223632528979223,0.045486379689709,0.0156589573614384,0.0206427503996336
r_0356_ENZ_YKL152C_REV,0.0,0.0,0.0,0.0,0.0,0.0
r_0356_ENZ_YKL152C_FWD,0.0,0.0,0.0,0.0,0.0,0.0
r_0357_ENZ_YOR163W,0.0,0.0,0.0,0.0,0.0,0.0
r_0358_ENZ_YDR017C,0.0,0.0,0.0,0.0,0.0,0.0
r_0359_ENZ_YLR172C,0.0,0.0,0.0,0.0,0.0,0.0
r_0360_ENZ_YMR013C,0.0,0.0,0.0,0.0,0.0,0.0
r_0361_ENZ_YPR183W,0.1507504185786504,0.2766657886081249,0.2128659321162175,0.4329647683831213,0.1490507025040342,0.19628930283663
r_0362_ENZ_YAL023C_and_YDL095W,0.1507504185786504,0.2766657886081249,0.2128659321162175,0.4329647683831213,0.1490507025040342,0.0
r_0362_ENZ_YDL093W,0.0,0.0,0.0,0.0,0.0,0.0
r_0362_ENZ_YJR143C,0.0,0.0,0.0,0.0,0.0,0.0
r_0362_ENZ_YOR321W,0.0,0.0,0.0,0.0,0.0,0.19628930283663
r_0363_ENZ_YJR057W,0.0,0.0,0.0,0.0,0.0,0.0
r_0364_ENZ_YJR069C,0.0,0.0011822650746951,0.0,0.0,0.0,0.0
r_0364_ENZ_YBR252W,0.0,0.0011822650746951,0.0,0.0,0.0,0.0
r_0365_ENZ_YJR153W,0.0,0.0,0.0,0.0,0.0,0.0
r_0366_ENZ_YPL281C_REV,0.0,0.0,0.0,0.0,0.0,0.0
r_0366_ENZ_YPL281C_FWD,0.0,3.5215288385750307,0.0,0.0,0.0,0.0
r_0366_ENZ_YGR254W_REV,0.0,0.0,0.0,0.0,0.0,0.0
r_0366_ENZ_YGR254W_FWD,7.2804689222839345,0.0,2.709455052135782,5.510973820141286,14.019297464162838,0.0
r_0366_ENZ_YHR174W_REV,0.0,0.0,0.0,0.0,0.0,0.0
r_0366_ENZ_YHR174W_FWD,0.0,0.0,0.0,0.0,0.0,2.49864915830422
r_0366_ENZ_YMR323W_REV,0.0,0.0,0.0,0.0,0.0,0.0
r_0366_ENZ_YMR323W_FWD,0.0,0.0,0.0,0.0,0.0,0.0
r_0366_ENZ_YOR393W_REV,0.0,0.0,0.0,0.0,0.0,0.0
r_0366_ENZ_YOR393W_FWD,0.0,0.0,0.0,0.0,0.0,0.0
r_0368_ENZ_YDR147W,0.0,0.0,0.0,0.0,0.0,0.0
r_0368_ENZ_YLR133W,0.0,0.0,0.0,0.0,0.0,0.0
r_0369_ENZ_YOR126C,0.0,0.0,0.0,0.0,0.0,0.0
r_0370_ENZ_YDR261C,0.0,0.0,0.0,0.0,0.0,0.0
r_0370_ENZ_YGR282C,0.0,0.0,0.0,0.0,0.0,0.0
r_0370_ENZ_YLR300W,0.0,0.0,0.0,0.0,0.0,0.0
r_0370_ENZ_YNR067C,0.0,0.0,0.0,0.0,0.0,0.0
r_0370_ENZ_YOR190W,0.0,0.0,0.0,0.0,0.0,0.0
r_0373_ENZ_YPL069C,0.0,0.0,0.0,0.0,0.0,0.0
r_0399_ENZ_YER015W_REV,0.0,0.0,0.0,0.0,0.0,0.0
r_0399_ENZ_YER015W_FWD,0.0,0.0,0.0,0.0,0.0,0.0
r_0400_ENZ_YER015W_REV,0.0,0.0,0.0,0.0,0.0,0.0
r_0400_ENZ_YER015W_FWD,0.0,0.0,0.0,0.0,0.0,0.0
r_0402_ENZ_YER015W_REV,0.0,0.0,0.0,0.0,0.0,1.0668698075461601e-17
r_0402_ENZ_YER015W_FWD,0.0,0.0,0.0,0.0,0.0,0.0
r_0410_ENZ_YER015W_REV,0.0,0.0,0.0,0.0,0.0,0.0
r_0410_ENZ_YER015W_FWD,0.0,0.0,0.0,0.0,0.0,0.0
r_0412_ENZ_YER015W_REV,0.0,0.0,0.0,0.0,0.0,0.0
r_0412_ENZ_YER015W_FWD,0.0,0.0,0.0,0.0,0.0,0.0
r_0436_ENZ_YOR176W,0.0,0.0,0.0,0.0,0.0,0.0
r_0437_ENZ_YEL039C_and_YKR066C,0.0,0.0,0.0,0.0,0.0,0.0
r_0437_ENZ_YJR048W_and_YKR066C,0.0,0.0,0.0,0.0,0.0,0.0
r_0438_ENZ_Q0045_and_Q0250_and_Q0275_and_YDL067C_and_YEL039C_and_YGL187C_and_YGL191W_and_YHR051W_and_YIL111W_and_YLR038C_and_YLR395C_and_YMR256C,17.034022748186946,47.370169907270295,36.40245130234018,70.2486440135447,6.104746127949651,32.9120563389156
r_0438_ENZ_Q0045_and_Q0250_and_Q0275_and_YDL067C_and_YEL039C_and_YGL187C_and_YGL191W_and_YHR051W_and_YLR038C_and_YLR395C_and_YMR256C_and_YNL052W,0.0,0.0,0.0,0.0,0.0,0.0
r_0438_ENZ_Q0045_and_Q0250_and_Q0275_and_YDL067C_and_YGL187C_and_YGL191W_and_YHR051W_and_YIL111W_and_YJR048W_and_YLR038C_and_YLR395C_and_YMR256C,0.0,0.0,0.0,0.0,0.0,0.0
r_0438_ENZ_Q0045_and_Q0250_and_Q0275_and_YDL067C_and_YGL187C_and_YGL191W_and_YHR051W_and_YJR048W_and_YLR038C_and_YLR395C_and_YMR256C_and_YNL052W,0.0,0.0,0.0,0.0,0.0,0.0
r_0438_ENZ_Q0045_and_Q0250_and_Q0275_and_YDL067C_and_YHR116W_and_YDR231C_and_YGR062C_and_YJL003W_and_YPL132W_and_YLL018C-A,0.0,0.0,0.0,0.0,0.0,0.0
r_0439_ENZ_Q0105_and_YBL045C_and_YDR529C_and_YEL024W_and_YEL039C_and_YFR033C_and_YGR183C_and_YHR001W-A_and_YJL166W_and_YOR065W_and_YPR191W,8.517011374093473,23.685084953635148,18.20122565117009,35.12432200677235,3.0523730639748257,16.4560281694578
r_0439_ENZ_Q0105_and_YBL045C_and_YDR529C_and_YEL024W_and_YFR033C_and_YGR183C_and_YHR001W-A_and_YJL166W_and_YJR048W_and_YOR065W_and_YPR191W,0.0,0.0,0.0,0.0,0.0,0.0
r_0440_ENZ_YDL045C,2.147319451461092e-06,3.940883448506627e-06,3.03210538913412e-06,6.167237727843303e-06,2.123108351927195e-06,2.79598452905739e-06
r_0441_ENZ_YLR011W,0.0,0.0,0.0,0.0,0.0,0.0
r_0442_ENZ_YLR011W,0.0,0.0,0.0,0.0,0.0,0.0
r_0443_ENZ_YDL168W,0.0,0.0,0.0,0.0,0.0,0.0
r_0445_ENZ_YOR388C,0.0,0.0,0.0,0.6763855949115917,0.0,0.0
r_0446_ENZ_YGR204W,0.0099207948473388,0.0184754122092322,0.0142691481718674,0.0,0.0098089375494686,0.0130048223476376
r_0447_ENZ_YBR084W_REV,0.0,0.000268202199885,0.0002605685445367,0.6478924425624745,0.0,7.66388952406525e-05
r_0447_ENZ_YBR084W_FWD,0.0,0.0,0.0,0.0,0.0,0.0
r_0448_ENZ_YLR345W,0.0,0.0,0.0,0.0,0.0,0.0
r_0448_ENZ_YJL155C,0.0,0.0,0.0,0.0,0.0,0.0
r_0449_ENZ_YLR377C,0.0,0.0,0.0,0.0,0.0,0.0
r_0450_ENZ_YKL060C_REV,0.0,0.0,0.0,0.0,0.0,0.0
r_0450_ENZ_YKL060C_FWD,3.2716762915764503,0.1871989640258083,0.0,0.7928412693848172,6.970853398154746,0.0
r_0451_ENZ_YPL262W_REV,0.0,0.0,0.0,0.0,0.0,0.0
r_0451_ENZ_YPL262W_FWD,0.0,0.0,0.0,0.0,0.0,-1.1613046741282501e-17
r_0452_ENZ_YPL262W_REV,0.0,0.0,0.0,0.0,0.0,0.0
r_0452_ENZ_YPL262W_FWD,0.0896628872976773,0.164554458004051,0.1266077683950006,0.2575175020900735,0.0886519352070007,0.116748369947671
r_0453_ENZ_YKL216W,0.0230339390550606,0.0422732021144936,0.0325248908327608,0.0661549346393496,0.0227742306121736,0.0299920615898016
r_0454_ENZ_YEL047C_REV,0.0,0.0,0.0,0.0,0.0,0.0
r_0454_ENZ_YEL047C_FWD,0.0,0.0,0.0,0.0,0.0,0.0
r_0455_ENZ_YEL047C_REV,0.0,0.0,0.0,0.0,0.0,0.0
r_0455_ENZ_YEL047C_FWD,0.0,0.0,0.0,0.0,0.0,0.0
r_0457_ENZ_YLR299W,0.0,0.0,0.0,0.0,0.0,0.0
r_0458_ENZ_YBR020W,0.0,0.0,0.0,0.0,0.0,0.0
r_0459_ENZ_YBR018C,0.0,0.0,0.0,0.0,0.0,0.0
r_0460_ENZ_YJL101C,0.0,0.0,0.0,0.0,0.0,2.7959845996899e-07
r_0461,0.0,0.0,0.0,0.0,0.0,0.0
r_0462_ENZ_YJL167W,0.0158375260034631,0.029065933366306,0.0223632528979223,0.045486379689709,0.0156589573614384,0.0206427503996336
r_0463_ENZ_YPR184W,0.0,0.0,0.0,0.0,0.0,0.0
r_0464_ENZ_YIL099W,0.0,0.0,0.0,0.0,0.0,0.0
r_0465,0.0,0.0,0.0,0.0,0.0,0.0
r_0466_ENZ_YNL241C,0.975869677881958,10.73800237382062,8.250804497411664,14.81909128518572,0.9311430891925944,7.44433580150076
