tool,reaction,min_flux,max_flux
catpred,r_0192_ENZ_YOR099W,0.0,0.0
catpred,r_0192_ENZ_YPL053C,0.0,0.0
catpred,r_0193_ENZ_YBR001C,0.0,4.765769560651639e-05
catpred,r_0193_ENZ_YPR026W,0.0,4.6650347740061215e-05
catpred,r_0194_ENZ_YDR001C,0.0,5.750035986836627e-05
catpred,r_0195_ENZ_YBR126C_and_YDR074W_and_YML100W,0.0,0.0382399911608061
catpred,r_0195_ENZ_YBR126C_and_YDR074W_and_YMR261C,0.0,0.038244210977502
catpred,r_0198_ENZ_YBR299W,0.0,0.0
catpred,r_0198_ENZ_YGR287C,0.0,0.0
catpred,r_0198_ENZ_YGR292W,0.0,0.0
catpred,r_0198_ENZ_YIL172C,0.0,0.0
catpred,r_0198_ENZ_YJL216C,0.0,0.0
catpred,r_0198_ENZ_YJL221C,0.0,0.0
catpred,r_0199_ENZ_YDR242W,0.0,0.0
catpred,r_0199_ENZ_YMR293C,0.0,0.0
catpred,r_0200,0.0,0.0
catpred,r_0201_ENZ_YOR374W,0.0,0.0004644758908787
catpred,r_0202_ENZ_YDR354W,0.0108182770219076,0.0108638289782082
catpred,r_0203_ENZ_YER090W_and_YKL211C,0.0108182770219079,0.0108274012027408
catpred,r_0204_ENZ_YDR305C_FWD,0.0,0.0001613016415039
catpred,r_0204_ENZ_YDR305C_REV,0.0,0.0
catpred,r_0205_ENZ_YHR104W,0.0,0.0
catpred,r_0206_ENZ_YPL111W,0.0,3.095003630475962e-05
catpred,r_0207_ENZ_YHR018C_FWD,0.0516114230789155,0.0516478198397495
catpred,r_0207_ENZ_YHR018C_REV,0.0,0.0
catpred,r_0208_ENZ_YOL058W_FWD,0.0516154294987321,0.0516377172960351
catpred,r_0208_ENZ_YOL058W_REV,0.0,0.0
catpred,r_0209_ENZ_YDR341C,0.0516114230789155,0.0516114230789155
catpred,r_0210_ENZ_YHR091C,0.0,0.0
catpred,r_0211_ENZ_YGR124W,0.0326626133640151,0.0327106632366327
catpred,r_0211_ENZ_YPR145W,0.0,0.0
catpred,r_0212_ENZ_YHR019C,0.0326626133640927,0.0326626133640927
catpred,r_0213_ENZ_YCR024C,0.0,0.0
catpred,r_0214_ENZ_YJL130C,0.0299919070821371,0.0300068551914249
catpred,r_0215_ENZ_YER052C,0.0799274655807515,0.0799880616082981
catpred,r_0216_ENZ_YLR027C_FWD,0.0,0.0
catpred,r_0216_ENZ_YLR027C_REV,0.3548405634939978,0.3551882065211686
catpred,r_0217_ENZ_YKL106W,0.0,0.0
catpred,r_0218_ENZ_YLR027C_FWD,0.0,1.0064199276441305e-05
catpred,r_0218_ENZ_YLR027C_REV,0.0,5.793541944852018e-05
catpred,r_0219_ENZ_YDR158W,0.0799274655806947,0.0799900701385037
catpred,r_0220_ENZ_YLL018C,0.0955469803209311,0.0955469803209311
catpred,r_0221_ENZ_YPL104W,0.0,0.0
catpred,r_0222_ENZ_YDR530C,0.0,0.0001613153630326
catpred,r_0223_ENZ_YCL050C,0.0,0.0
catpred,r_0224_ENZ_YCL050C,0.0,0.0
catpred,r_0225_ENZ_YER055C,0.0212933251417393,0.021305068914057
catpred,r_0226_ENZ_Q0080_and_Q0085_and_Q0130_and_YBL099W_and_YBR039W_and_YDL004W_and_YDR298C_and_YDR377W_and_YJR121W_and_YKL016C_and_YLR295C_and_YML081C-A_and_YPL078C_and_YPL271W_and_YDR322C-A_and_YPR020W_and_YOL077W-A,21.41323492411964,21.41323492411964
catpred,r_0227_ENZ_YCR024C-A_and_YEL017C-A_and_YGL008C,0.0,0.0003409656355819
catpred,r_0227_ENZ_YCR024C-A_and_YEL017C-A_and_YPL036W,0.0,0.0003391652051705
catpred,r_0227_ENZ_YER005W,0.0,0.0004231874032358
catpred,r_0228_ENZ_YBR110W,0.0,0.0
catpred,r_0229_ENZ_YGR286C_FWD,0.0,0.0
catpred,r_0229_ENZ_YGR286C_REV,0.0,0.0
catpred,r_0230_ENZ_YDL141W,0.0,0.0
catpred,r_0231_ENZ_YNL280C,0.0103108202025575,0.0103369298078188
catpred,r_0233_ENZ_YMR015C,0.0,1.8594956209233842e-07
catpred,r_0234_ENZ_YGL001C,0.0103108202025575,0.0103379248325318
catpred,r_0235_ENZ_YGL001C,0.0103108202025575,0.0103379248325318
catpred,r_0236_ENZ_YLR100W,0.0103108202025575,0.0103379248325318
catpred,r_0237_ENZ_YLR100W,0.0103108202025575,0.0103379248325318
catpred,r_0238_ENZ_YGR060W,0.0103108202025575,0.0103379248325318
catpred,r_0239_ENZ_YGR060W,0.0103108202025575,0.0103379248325318
catpred,r_0240_ENZ_YGR060W,0.0103108202025575,0.0103379248325318
catpred,r_0241_ENZ_YGR060W,0.0103108202025575,0.0103379248325318
catpred,r_0242_ENZ_YLR056W,0.0,2.4987770133457784e-07
catpred,r_0243_ENZ_YMR202W,0.0,9.059509494539966e-07
catpred,r_0244_ENZ_YGL012W,0.0103108202025575,0.010339086928811
catpred,r_0249_ENZ_YDL090C_and_YKL019W,0.0,0.0
catpred,r_0250_ENZ_YJL130C,0.0,0.0816511919972844
catpred,r_0250_ENZ_YJR109C_and_YOR303W,0.0,0.0816243391574246
catpred,r_0252_ENZ_YAR035W,0.0,4.73250935558835e-05
catpred,r_0252_ENZ_YER024W,0.0,4.5978237794289806e-05
catpred,r_0253_ENZ_YML042W,0.0,3.345417433564535e-05
catpred,r_0254_ENZ_YML042W,0.0,4.497485296939274e-05
catpred,r_0255_ENZ_YGR088W,0.0,0.0001521264514887
catpred,r_0256_ENZ_YDR256C,0.0,1.5844294237541026e-05
catpred,r_0259_ENZ_YDR297W,0.0,0.0
catpred,r_0260_ENZ_YMR272C,0.0,0.0
catpred,r_0261_ENZ_YDR297W,0.0,0.0
catpred,r_0262_ENZ_YMR272C,0.0,0.0
catpred,r_0263_ENZ_YKL008C_and_YHL003C_and_YMR298W,0.0,4.9855703841639176e-05
catpred,r_0264_ENZ_YKL008C_and_YHL003C_and_YMR298W,0.0,5.078435791536218e-05
catpred,r_0265_ENZ_YKL008C_and_YHL003C_and_YMR298W,0.0,5.323685444153653e-05
catpred,r_0266_ENZ_YKL008C_and_YHL003C_and_YMR298W,0.0,5.288379223775119e-05
catpred,r_0267_ENZ_YMR272C,0.0,0.0
catpred,r_0268_ENZ_YMR272C,0.0,0.0
catpred,r_0269_ENZ_YMR272C,0.0,0.0
catpred,r_0270_ENZ_YMR272C,0.0,0.0
catpred,r_0271_ENZ_YLR307W,0.0,0.0
catpred,r_0271_ENZ_YLR308W,0.0,0.0
catpred,r_0272_ENZ_YBR023C,0.0,0.0066013061159125
catpred,r_0272_ENZ_YBR038W,0.0,0.0066012991485304
catpred,r_0272_ENZ_YNL192W,0.0,0.0066012991485304
catpred,r_0273_ENZ_YLR133W,0.0,5.968624367488119e-05
catpred,r_0274_ENZ_YGR202C,0.0,5.286376027518491e-05
catpred,r_0278_ENZ_YPR060C,0.0757631312566358,0.0757791937677515
catpred,r_0279_ENZ_YGL148W,0.0865991347300849,0.0866216780509048
catpred,r_0280_ENZ_YLR304C_FWD,0.0,0.0014569142779039
catpred,r_0280_ENZ_YLR304C_REV,0.0,0.0006934531392749
catpred,r_0281_ENZ_YBR002C,0.0,0.0
catpred,r_0281_ENZ_YMR101C,0.0,0.0
catpred,r_0282_ENZ_YBR002C,0.0,0.0
catpred,r_0282_ENZ_YMR101C,0.0,0.0
catpred,r_0283_ENZ_YBR002C,0.0,0.0
catpred,r_0283_ENZ_YMR101C,0.0,0.0
catpred,r_0284_ENZ_YBR002C,0.0,0.0
catpred,r_0284_ENZ_YMR101C,0.0,0.0
catpred,r_0285_ENZ_YBR002C,0.0,0.0
catpred,r_0285_ENZ_YMR101C,0.0,0.0
catpred,r_0286_ENZ_YBR002C,0.0,0.0
catpred,r_0286_ENZ_YMR101C,0.0,0.0
catpred,r_0287_ENZ_YBR002C,0.0,0.0
catpred,r_0287_ENZ_YMR101C,0.0,0.0
catpred,r_0288_ENZ_YBR002C,0.0,0.0
catpred,r_0288_ENZ_YMR101C,0.0,0.0
catpred,r_0289_ENZ_YBR002C,0.0,0.0
catpred,r_0289_ENZ_YMR101C,0.0,0.0
catpred,r_0290_ENZ_YBR002C,0.0,0.0
catpred,r_0290_ENZ_YMR101C,0.0,0.0
catpred,r_0291_ENZ_YBR002C,0.0,0.0
catpred,r_0291_ENZ_YMR101C,0.0,0.0
catpred,r_0292_ENZ_YBR002C,0.0,0.0
catpred,r_0292_ENZ_YMR101C,0.0,0.0
catpred,r_0293_ENZ_YBR002C,0.0,0.0
